ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
530419,0,0,13,0,0,0,0,0,0,0
530420,9,9,9,9,9,9,9,9,9,9
530421,0,0,0,0,0,0,0,0,0,0
530422,1,1,1,1,1,1,1,1,1,1
530423,16,16,16,16,16,16,16,16,16,16
530424,21,21,21,21,21,21,21,21,21,21
530425,17,22,0,8,7,16,15,0,24,28
530426,1,20,4,0,4,3,0,0,12,0
530427,16,28,0,0,0,24,0,0,0,0
530428,0,30,12,0,0,23,32,0,39,0
530429,0,0,0,4,0,0,0,0,0,0
530430,0,0,0,0,0,13,0,0,0,0
530431,0,0,0,9,0,10,0,0,0,0
530432,0,0,0,0,0,0,0,0,0,10
530433,16,16,16,16,16,16,16,16,16,16
530434,0,19,0,10,0,7,8,0,0,0
530435,0,0,0,0,0,0,0,0,0,0
530436,0,0,0,0,0,0,0,0,0,0
530437,0,0,0,0,0,0,0,0,0,0
530438,0,23,0,0,11,17,0,20,0,0
530439,0,0,0,10,0,0,15,0,0,0
530440,26,19,9,0,6,19,0,0,9,0
530441,22,22,22,22,22,22,22,22,22,22
530442,0,0,0,14,0,0,0,0,0,13
530443,0,16,3,5,8,8,16,25,10,27
530444,34,34,34,34,34,34,34,34,34,34
530445,0,11,7,0,11,0,0,13,8,11
530446,0,0,0,0,0,0,9,0,0,0
530447,19,19,19,19,19,19,19,19,19,19
530449,2,14,17,8,22,7,25,19,14,13
530450,0,39,0,0,17,13,24,7,17,7
530451,17,17,17,17,17,17,17,17,17,17
530452,21,3,21,5,0,4,0,0,0,13
530453,0,19,0,0,0,0,0,0,24,16
530454,22,0,0,0,14,0,14,0,23,11
530455,10,26,8,14,15,21,14,26,0,23
530456,27,24,17,30,7,20,12,26,13,27
530458,13,21,13,17,24,12,0,13,37,10
530459,0,0,0,0,0,0,0,0,0,0
530460,0,0,0,0,0,0,0,0,0,0
530461,0,0,0,0,10,19,3,0,14,0
530462,6,0,9,0,0,10,11,0,10,16
530463,0,0,0,0,0,0,0,0,0,0
530464,0,0,0,0,0,0,0,0,0,0
530465,20,8,13,0,13,0,4,21,17,0
530466,0,0,0,0,0,0,0,0,0,0
530467,0,0,0,0,0,0,0,0,0,0
530468,0,0,0,0,0,0,0,0,0,9
530469,9,9,9,9,9,9,9,9,9,9
530470,0,0,17,0,0,15,12,0,0,12
530471,0,0,0,0,9,0,9,20,0,0
530472,0,0,0,0,0,0,0,0,0,0
530473,0,2,0,0,0,0,13,0,0,0
530474,16,16,16,16,16,16,16,16,16,20
530475,21,21,21,21,21,21,21,21,21,21
530476,16,3,23,6,8,0,0,0,0,0
530477,0,0,0,0,0,0,0,0,0,0
530478,0,14,0,0,0,0,0,0,0,23
530479,14,6,0,15,0,9,0,17,23,16
530480,0,0,0,16,0,0,0,0,0,0
530481,23,0,0,18,0,0,34,15,13,0
530482,0,0,0,0,0,0,0,0,0,0
530483,0,0,17,0,0,2,0,0,0,0
530484,16,16,16,16,16,16,16,16,16,16
530486,13,13,13,13,13,13,13,13,13,13
530487,5,13,15,23,17,24,4,13,33,16
530488,0,0,0,0,5,0,0,0,0,0
530489,16,45,0,0,0,0,19,0,7,0
530490,14,0,18,13,4,5,0,0,14,0
530491,0,14,0,0,14,22,0,0,22,21
530492,7,0,14,0,0,0,0,0,0,7
530493,11,27,16,4,9,27,0,29,0,13
530494,0,0,0,31,0,12,0,0,0,0
530495,10,29,15,12,16,16,19,17,9,12
530497,17,16,24,16,3,7,12,21,23,14
530498,0,0,0,0,0,0,0,18,0,12
530499,0,0,0,0,0,0,0,0,0,0
530500,11,11,21,11,11,11,11,11,11,11
530501,0,0,9,0,3,0,0,0,0,0
530502,0,0,0,0,0,0,0,0,10,0
530503,18,18,18,18,18,18,18,18,18,18
530504,0,11,0,14,32,0,0,0,0,0
530505,10,10,10,10,10,10,10,10,10,10
530506,0,24,0,0,0,0,0,0,14,0
530507,18,0,0,0,0,21,0,0,0,0
530508,0,11,0,0,0,0,0,0,0,3
530509,8,39,24,16,0,33,14,29,22,21
530510,25,21,21,21,21,21,21,21,21,21
530511,0,0,17,32,0,0,0,0,0,0
530512,0,0,0,0,0,0,0,0,0,0
530513,23,0,0,0,0,0,10,0,7,27
530514,16,0,0,0,0,0,0,15,18,25
530515,0,0,0,0,0,0,0,0,0,0
530516,18,18,18,40,18,18,18,18,18,18
530517,0,0,0,0,0,0,0,0,0,0
530518,18,18,18,18,18,18,18,18,18,18
530519,31,31,31,31,31,31,31,31,31,31
530520,0,0,0,5,0,0,0,0,4,0
530521,0,0,13,11,14,17,8,9,17,0
530522,0,0,0,0,0,0,0,0,0,0
530523,27,27,27,27,27,27,27,27,27,27
530524,26,26,31,26,26,26,26,26,44,26
530525,18,12,16,11,24,11,23,11,19,11
530526,10,11,0,0,0,9,19,10,10,0
530528,0,0,0,0,0,0,0,0,0,0
530529,0,35,0,16,0,0,0,0,0,0
530530,0,0,0,0,0,0,0,0,0,0
530531,0,0,8,0,0,0,0,0,0,17
530532,15,15,15,15,15,15,15,15,15,15
530533,15,12,21,5,0,0,0,0,0,0
530534,0,0,0,16,0,15,0,0,0,0
530535,14,12,17,26,10,29,11,26,2,13
530536,15,15,15,15,15,15,15,15,15,15
530537,12,18,0,19,0,6,19,0,17,0
530538,16,16,16,16,31,16,16,16,16,16
530539,22,22,22,22,22,22,22,22,22,22
530540,0,0,9,0,0,0,0,0,0,13
530541,13,0,0,0,0,0,0,27,0,0
530542,0,0,0,0,0,0,14,0,11,0
530543,0,0,0,0,0,0,0,0,0,0
530544,0,0,0,0,0,0,0,0,12,0
530545,13,0,0,16,0,0,0,0,0,0
530546,13,13,17,13,13,13,13,13,13,13
530547,0,0,6,0,0,3,0,0,0,10
530548,4,17,0,13,11,0,0,0,0,0
530549,0,16,14,15,21,11,19,38,0,0
530550,19,19,22,19,19,19,19,19,19,19
530551,11,7,11,30,0,0,0,0,0,0
530552,0,0,0,0,0,0,0,0,0,0
530553,0,0,0,0,0,9,0,0,0,21
530554,0,0,0,0,0,0,0,0,0,0
530555,0,0,0,0,0,0,0,0,0,0
530556,0,0,0,0,0,0,0,0,0,0
530557,0,0,0,27,0,0,0,0,0,0
530558,0,0,0,0,0,0,0,0,0,0
530559,0,14,12,0,0,0,0,0,0,0
530560,6,6,6,6,6,6,6,6,6,6
530561,0,0,22,15,0,0,0,14,0,0
530563,20,18,12,0,0,0,0,0,0,0
530565,0,0,0,0,0,0,0,0,0,0
530566,0,0,0,0,0,16,0,0,0,0
530567,0,0,26,0,0,0,12,0,20,0
530568,0,0,23,0,0,16,0,0,0,0
530569,17,17,17,17,17,17,17,17,17,17
530570,0,0,0,9,0,0,0,0,0,0
530571,0,0,0,0,9,5,0,0,0,0
530572,12,25,12,1,1,10,15,1,1,1
530573,11,11,11,11,11,11,11,11,11,11
530574,11,11,11,11,11,11,11,11,11,11
530575,0,0,0,0,0,0,0,0,0,0
530577,0,0,6,0,8,9,0,0,0,0
530578,0,0,0,0,0,0,0,0,0,6
530579,0,0,0,8,0,0,9,0,0,13
530580,0,0,0,0,0,0,0,0,0,0
530582,0,0,0,0,0,0,0,0,0,0
530583,6,6,6,6,6,6,18,29,6,6
530584,0,0,0,0,0,18,19,0,0,16
530585,17,17,17,17,17,17,17,17,17,17
530586,20,0,0,0,29,7,16,20,5,27
530587,14,0,0,0,0,20,14,0,0,25
530588,16,16,16,16,16,16,16,16,16,16
530589,15,0,0,12,0,21,15,0,0,17
530590,16,16,16,16,16,16,16,16,16,16
530591,0,14,0,0,14,0,0,24,2,15
530592,9,9,9,9,9,9,9,9,9,9
530593,14,19,0,28,0,0,5,16,14,0
530594,0,28,9,16,0,20,0,31,0,0
530595,9,0,13,15,18,0,23,0,0,9
530596,0,0,0,0,0,0,0,0,0,0
530597,18,30,0,7,17,10,11,15,19,28
530598,9,0,0,0,0,0,0,0,0,0
530599,0,20,0,0,0,0,0,0,14,19
530600,0,8,0,0,0,0,0,0,0,0
530601,17,0,0,0,5,0,0,20,0,20
530602,0,0,0,9,0,3,10,5,18,12
530603,0,0,0,0,0,0,0,0,0,0
530604,1,1,1,1,1,1,1,1,1,1
530605,0,11,0,9,0,16,10,4,0,0
530606,0,0,0,23,0,0,0,0,0,17
530607,0,0,0,16,18,15,11,0,0,0
530608,0,0,0,0,0,0,0,0,0,8
530609,0,0,0,18,0,0,0,12,0,0
530610,12,0,18,0,0,0,29,0,0,0
530611,16,16,16,16,16,16,16,16,16,16
530612,27,0,0,10,0,0,13,9,0,13
530613,0,0,19,0,0,13,0,0,0,26
530614,17,0,11,0,27,0,0,0,0,27
530615,0,0,0,0,0,0,0,0,0,0
530616,0,0,0,0,0,14,8,0,0,0
530617,0,0,0,0,0,0,0,0,0,0
530618,0,24,0,8,0,0,0,0,0,0
530619,0,0,0,0,0,17,0,0,0,15
530620,5,5,5,5,5,5,5,5,5,5
530621,0,0,0,0,0,37,0,0,30,0
530622,0,13,27,3,4,10,14,41,10,45
530623,2,19,16,27,0,0,0,18,25,0
530624,0,0,0,0,0,0,0,0,0,0
530625,14,0,6,23,0,16,0,0,21,10
530626,0,0,21,28,0,0,0,0,0,19
530627,0,0,11,20,0,10,0,0,0,14
530628,24,11,0,8,0,0,7,0,20,0
530629,14,7,8,0,12,13,0,23,0,0
530630,0,25,26,13,9,17,11,30,7,12
530631,12,0,17,13,13,0,22,0,0,30
530632,0,0,17,0,0,0,0,33,0,0
530633,13,13,13,13,13,13,13,13,13,13
530634,13,13,13,13,13,13,13,13,13,13
530635,0,22,0,13,0,0,0,0,12,0
530636,17,19,17,17,17,17,17,17,17,17
530637,0,0,0,0,0,0,17,0,0,0
530638,19,19,19,19,19,19,19,19,19,19
530639,16,23,0,0,8,0,13,0,0,0
530640,0,0,0,0,0,0,0,0,0,0
540001,0,0,0,0,0,0,0,0,0,0
540002,21,21,21,21,21,21,21,21,21,21
540003,0,0,0,0,12,0,0,0,0,0
540004,16,19,0,0,0,7,6,0,15,0
540005,0,0,0,0,0,0,0,0,0,0
540006,0,0,0,0,0,0,0,0,0,0
540007,0,0,0,0,0,0,0,0,0,0
540008,0,0,0,0,0,0,0,0,0,0
540009,0,0,0,0,0,0,0,0,0,0
540010,0,0,0,0,0,0,0,0,0,0
540011,17,15,17,21,25,21,13,7,24,14
540012,0,0,0,0,0,0,0,0,0,0
540013,0,0,0,6,0,0,0,0,0,0
540014,0,0,0,0,26,0,0,0,0,0
540015,8,0,0,0,0,0,18,0,0,0
540016,0,0,0,0,0,0,0,13,0,0
540017,0,0,0,0,0,0,0,0,0,0
540018,12,12,12,12,12,12,12,12,12,12
540019,20,20,20,20,20,20,20,20,20,20
540020,0,0,0,0,0,0,0,0,0,0
540021,0,0,0,0,0,0,0,0,0,0
540022,0,0,0,0,0,0,0,0,0,0
540023,0,0,0,0,0,0,0,0,0,0
540024,2,2,2,2,2,2,2,2,2,2
540025,3,3,3,3,3,3,3,3,3,3
540026,21,21,21,21,21,21,21,21,21,21
540027,0,0,0,0,0,0,0,0,0,0
540028,0,0,0,0,0,0,19,0,0,0
540029,0,0,0,0,0,0,0,0,0,0
540030,0,0,0,0,0,0,0,0,0,0
540031,0,0,0,0,0,0,0,0,0,0
540032,0,0,0,0,0,0,0,0,0,0
540033,0,0,0,0,0,0,0,0,0,0
540034,0,0,0,0,0,0,0,0,0,0
540036,0,0,0,0,0,0,0,0,0,0
540037,0,0,0,0,0,0,0,0,0,0
540038,0,0,0,0,0,0,0,0,0,0
540039,20,20,20,20,20,20,20,20,20,20
540040,12,20,12,27,24,14,7,16,5,28
540041,0,16,6,4,5,6,26,0,35,31
540042,0,0,0,0,0,0,0,0,0,0
540043,21,21,21,21,21,21,21,21,21,21
540044,0,0,0,0,0,0,0,0,0,0
540045,0,0,0,0,0,0,0,0,0,0
540046,10,0,0,3,0,0,0,0,16,0
540047,0,0,0,0,0,0,0,0,0,0
540048,0,0,0,0,0,0,0,0,0,0
540049,0,0,0,20,0,0,0,0,0,0
540050,0,0,0,0,0,0,0,0,0,0
540051,0,0,0,0,0,0,0,0,0,0
540052,23,23,23,23,23,23,23,23,23,23
540054,10,10,10,10,10,10,10,10,10,10
540055,0,0,0,0,0,0,0,0,0,0
540056,0,0,0,0,0,0,0,0,0,0
540057,0,0,0,0,0,0,0,0,0,0
540058,0,0,0,0,0,0,0,0,0,0
540059,0,14,25,25,19,17,0,26,11,28
540060,0,0,0,0,0,0,0,0,0,0
540061,0,0,0,16,0,0,0,0,0,0
540062,0,0,0,0,0,0,0,0,0,0
540063,0,21,0,9,0,0,19,14,18,0
540064,0,0,0,0,0,0,0,0,0,0
540066,0,0,0,0,17,13,12,0,17,0
540067,22,22,22,22,22,22,22,22,22,22
540068,0,0,0,0,0,0,0,0,0,22
540069,0,15,16,7,18,19,23,0,11,19
540070,0,0,0,0,0,0,0,0,0,0
540071,0,0,0,0,0,0,0,0,0,0
540072,0,0,0,0,0,0,0,0,0,0
540073,0,0,9,0,14,0,0,0,0,0
540074,0,0,0,0,0,0,0,0,0,0
540075,0,0,0,0,0,0,0,0,0,0
540076,21,21,21,21,21,21,21,21,21,21
540077,21,21,21,21,21,21,21,21,21,21
540078,0,0,0,0,0,0,0,0,0,0
540079,0,34,0,12,0,0,0,0,0,0
540080,0,0,0,0,0,0,0,0,0,0
540081,0,0,0,0,0,0,0,0,0,0
540082,5,5,5,5,5,5,5,5,5,5
540083,0,0,0,0,0,0,0,0,0,0
540085,18,18,18,18,18,18,18,18,18,18
540086,11,16,0,25,16,0,0,0,26,33
540087,0,0,0,0,0,0,0,0,0,0
540088,0,0,0,0,0,0,0,0,0,0
540089,0,0,0,0,0,22,0,0,0,0
540090,0,0,0,0,0,0,0,0,0,0
540091,12,0,0,0,0,0,0,0,13,0
540092,0,0,0,0,14,0,0,0,0,0
540093,15,0,0,0,0,0,0,0,0,0
540094,0,0,2,0,0,0,0,0,0,0
540095,0,0,0,0,0,0,0,0,0,0
540096,17,15,21,0,20,0,24,0,0,0
540097,0,0,0,0,0,0,0,0,0,0
540098,0,0,0,0,0,0,0,0,0,0
540099,0,0,0,0,0,0,0,0,0,0
540100,13,0,0,0,0,0,0,0,0,0
540101,12,0,0,0,0,0,0,0,0,0
540102,25,25,25,25,25,25,25,25,25,25
540103,0,0,0,0,0,0,0,0,0,0
540104,0,0,0,0,0,0,0,0,0,0
540105,0,0,0,0,0,0,0,0,0,0
540106,6,6,6,6,6,6,6,6,6,6
540107,14,14,27,14,14,14,14,14,14,14
540108,14,14,14,14,14,14,14,14,14,14
540109,1,1,1,1,1,1,1,1,1,1
540110,0,0,0,0,9,0,0,0,0,0
540111,0,0,0,0,0,0,0,0,0,0
540112,0,0,0,0,0,0,0,36,0,0
540113,0,0,0,17,0,0,0,0,0,0
540114,0,0,0,0,0,0,0,0,0,0
540115,0,0,10,0,0,0,0,0,0,0
540116,0,0,0,28,0,0,0,0,0,0
540117,0,0,0,0,0,0,0,0,0,0
540118,0,0,0,0,0,0,0,0,0,0
540119,0,11,0,0,0,0,0,0,0,0
540120,1,1,1,1,1,1,1,1,1,1
540121,17,17,17,17,17,17,17,17,17,17
540122,0,0,0,0,0,0,0,0,0,0
540123,0,0,0,0,0,0,0,0,0,0
540124,11,0,0,3,0,0,19,0,0,0
540125,11,0,0,0,0,7,17,17,0,0
540126,8,8,8,8,8,8,8,8,8,8
540127,0,0,0,13,0,0,0,0,0,0
540128,38,38,38,38,38,38,38,38,38,38
540129,0,0,20,0,0,0,0,0,0,11
540130,20,20,20,20,20,20,20,20,20,20
540131,0,0,0,0,0,0,0,0,0,0
540132,0,0,0,0,0,0,0,0,0,0
540133,0,0,0,0,0,0,0,0,0,0
540134,24,24,24,24,24,24,24,24,24,24
540135,24,24,24,24,24,24,24,24,24,24
540136,0,0,0,0,0,0,0,0,0,0
540137,0,0,0,11,0,0,0,0,0,0
540138,0,0,14,21,0,11,0,12,3,12
540139,15,15,15,15,15,15,15,15,15,15
540140,0,0,0,0,0,0,0,0,0,0
540141,15,33,20,8,15,10,22,11,9,7
540142,0,0,0,0,0,0,0,0,0,0
540144,0,0,0,0,0,0,0,0,0,0
540145,13,13,13,13,13,13,13,13,13,13
540146,25,25,25,25,25,25,25,25,25,25
540147,0,0,0,0,0,0,0,0,0,0
540148,0,0,0,0,0,0,0,10,0,0
540149,0,0,0,12,0,0,0,0,0,0
540150,0,0,0,0,0,0,0,0,0,0
540151,0,0,0,0,0,0,0,0,0,0
540152,0,0,0,0,0,18,8,0,0,0
540153,0,0,0,0,0,0,0,8,0,0
540154,0,0,0,5,9,0,0,5,0,0
540155,0,0,0,0,0,0,0,0,0,0
540156,0,0,0,7,0,0,0,0,0,0
540157,0,0,0,0,0,0,0,0,0,0
540158,0,0,0,0,0,0,0,0,0,0
540159,27,27,27,27,27,27,27,27,27,27
540160,22,22,22,22,22,22,22,22,22,22
540161,0,0,16,0,0,0,0,0,0,0
540162,0,0,0,0,0,0,0,0,0,0
540163,0,0,0,17,13,0,0,0,0,0
540164,17,11,4,12,0,0,0,17,9,7
540165,0,0,0,0,14,0,0,0,0,0
540166,0,0,18,0,0,5,32,0,0,0
540167,0,0,0,0,0,0,0,0,0,0
540168,0,0,0,0,0,0,0,0,0,0
540169,0,0,0,0,0,0,0,0,0,0
540170,0,0,0,0,0,0,0,0,0,0
540171,16,16,16,16,16,16,16,16,16,16
540172,26,18,4,9,12,23,10,19,0,7
540174,17,17,17,17,17,17,17,17,17,17
540175,11,11,11,11,11,11,11,11,11,11
540176,0,0,0,0,0,0,0,0,0,0
540177,0,0,0,0,0,0,0,0,0,0
540178,24,12,26,36,15,13,8,19,17,12
540179,0,0,0,0,0,0,0,0,0,0
540180,0,0,0,0,0,0,0,0,0,0
540181,19,18,21,9,26,15,13,10,23,25
540182,10,10,10,10,10,10,10,10,10,10
540183,0,0,0,0,0,0,0,0,0,0
540184,0,0,0,0,0,0,0,0,0,0
540185,6,6,6,6,6,6,6,6,6,6
540186,16,16,16,16,16,16,16,16,16,16
540187,0,0,0,0,0,0,0,0,0,0
540189,0,0,0,0,0,0,0,0,0,0
540190,17,17,17,17,17,17,17,17,17,17
540191,0,0,0,0,0,0,0,0,0,0
540192,23,23,23,23,23,23,23,23,23,23
540193,17,17,17,17,17,17,17,17,17,17
540194,0,0,0,0,0,0,0,0,0,0
540195,11,0,0,0,0,0,0,0,0,0
540197,0,0,0,0,0,0,0,0,0,0
540199,0,0,0,0,0,0,0,0,0,0
540200,2,2,2,2,2,2,2,2,2,2
540201,15,0,0,12,29,6,6,5,12,14
540202,4,4,4,4,4,4,4,4,4,4
540203,0,0,0,0,0,0,0,0,0,0
540204,0,0,0,0,0,0,0,0,0,0
540205,0,0,0,0,0,0,0,0,0,0
540206,0,0,0,0,0,0,0,0,0,0
540207,22,22,22,22,22,22,22,22,22,22
540208,0,0,0,0,0,0,0,0,0,0
540209,0,21,0,0,0,0,0,0,0,0
540210,22,22,22,22,22,22,22,22,22,22
540211,2,2,2,2,2,2,2,2,2,2
540212,0,0,0,0,0,0,0,0,0,0
540213,0,0,0,13,0,0,0,0,0,0
540214,0,0,0,0,0,0,0,0,0,0
540215,10,0,0,0,0,0,0,0,0,0
540216,7,7,7,7,7,7,7,7,7,7
540217,0,0,0,0,0,0,0,0,0,0
540218,32,0,0,0,0,0,0,0,0,0
540219,0,0,0,0,0,0,0,0,0,0
540220,0,0,0,0,0,0,0,0,0,0
540221,0,0,0,0,19,6,0,0,15,12
540222,0,0,0,0,0,0,0,0,0,0
540223,0,0,0,0,0,0,0,0,0,0
540224,0,0,0,0,0,19,0,0,0,0
540225,0,0,0,28,0,0,0,0,0,0
540226,0,0,0,0,0,0,0,0,0,0
540227,0,0,0,0,0,0,0,0,0,0
540228,0,0,0,0,0,0,0,0,0,0
540229,0,0,0,0,0,0,0,0,0,0
540230,0,0,0,0,0,0,0,0,0,0
540231,0,0,0,0,0,0,23,0,0,0
540232,0,0,0,0,0,0,0,0,0,0
540233,15,15,15,15,15,15,15,15,15,15
540234,0,0,0,0,0,0,0,0,0,0
540235,2,2,2,2,2,2,2,2,2,2
540236,0,0,0,0,0,0,0,0,0,0
540237,27,27,27,27,27,27,27,27,27,27
540238,0,0,0,0,0,0,0,0,0,0
540239,16,16,16,16,16,16,16,16,16,16
540240,12,0,0,0,0,0,0,0,0,0
540241,0,0,0,0,0,0,0,0,0,0
540242,0,0,0,0,0,0,0,0,0,0
540243,0,0,0,0,0,0,0,0,0,0
540244,0,0,0,0,0,0,10,0,0,0
540245,8,8,8,8,8,8,8,8,8,8
540246,0,0,0,0,0,0,0,0,0,0
540247,0,0,0,0,0,0,0,0,0,0
540248,10,10,10,10,10,10,10,10,10,10
540249,1,1,1,1,1,1,1,1,1,1
540250,0,0,0,0,0,0,0,0,0,0
540251,0,0,0,0,0,0,0,0,0,0
540252,0,0,0,0,0,0,0,0,0,0
540253,4,4,4,4,4,4,4,4,4,4
540254,0,0,0,0,0,0,0,0,0,0
540255,11,0,11,0,10,0,0,11,0,0
540256,0,0,0,0,0,0,0,0,0,0
540257,0,0,0,0,0,0,0,0,0,0
540258,0,0,0,0,0,0,0,0,0,0
540259,0,0,0,4,0,0,0,0,0,0
540260,14,7,6,9,15,0,17,12,15,10
540261,15,15,15,15,15,15,15,15,15,15
540262,0,0,0,0,0,0,0,0,0,0
540264,0,0,0,21,25,10,0,0,0,24
540265,16,16,16,16,16,16,16,16,16,16
540266,15,15,15,15,15,15,15,15,15,15
550001,0,0,0,0,0,0,0,16,0,0
550002,0,0,0,0,0,0,0,0,0,0
550004,15,11,10,5,6,26,17,15,2,0
550005,0,0,4,0,0,0,0,0,0,30
550006,26,8,16,25,17,19,26,14,13,26
550007,0,0,0,0,0,27,0,0,0,0
550008,16,16,16,16,16,16,16,16,16,16
550009,0,0,0,0,0,0,0,0,0,0
550010,0,0,0,0,0,0,0,0,0,0
550011,0,0,0,0,0,0,0,0,0,0
550012,6,36,20,15,15,41,32,18,20,17
550013,21,21,21,21,21,21,21,21,21,21
550014,0,0,0,0,0,0,0,0,0,0
550016,22,13,0,0,22,19,6,0,8,10
550017,0,0,0,0,0,0,0,0,0,0
550018,0,0,0,0,0,0,0,0,0,0
550020,0,0,0,0,0,0,0,26,0,0
550021,0,0,0,0,0,0,0,0,0,0
550022,25,7,11,13,18,13,29,26,6,14
550023,16,35,15,0,13,15,11,24,18,10
550024,0,0,0,0,0,0,0,0,0,0
550025,0,0,0,0,0,19,0,0,0,0
550026,0,0,0,0,0,12,0,0,0,5
550027,0,0,0,0,0,0,0,0,0,0
550028,0,0,0,0,0,0,0,0,0,0
550029,0,0,0,0,0,0,0,0,0,0
550030,12,13,12,17,11,0,4,9,31,19
550031,0,17,31,44,5,27,0,14,16,16
550032,21,0,11,20,20,18,22,18,22,11
550033,0,0,0,0,0,0,0,0,0,0
550034,14,0,0,0,0,0,0,0,0,0
550036,0,0,0,0,0,0,0,0,0,0
550037,0,0,11,0,0,0,0,0,0,0
550038,0,25,0,0,14,4,25,0,0,0
550039,6,21,9,12,18,19,7,37,9,19
550040,7,7,7,7,7,7,7,7,7,7
550041,6,14,34,30,8,12,24,24,15,31
550042,19,15,6,15,20,11,11,13,12,16
550043,0,20,0,0,0,0,0,0,18,27
550044,16,16,16,16,16,16,16,16,16,16
550045,0,0,0,0,0,0,0,0,0,0
550046,0,0,0,0,0,0,0,0,7,0
550047,8,8,8,8,8,8,8,8,8,8
550048,0,0,0,0,0,0,0,0,0,0
550049,0,12,23,0,0,0,0,26,0,0
550050,0,0,0,0,0,0,0,0,0,26
550051,0,25,10,16,33,20,0,14,7,0
550052,11,11,11,11,11,11,11,11,11,11
550053,0,0,0,0,0,0,0,0,0,0
550054,19,19,19,19,19,19,19,19,19,19
550055,13,24,17,0,12,24,34,14,6,18
550056,0,18,0,0,0,0,0,0,0,0
550057,0,0,0,0,0,16,0,22,0,0
550058,13,0,11,7,21,5,35,26,16,15
550059,0,0,0,0,0,0,0,0,0,0
550060,0,0,0,0,0,0,0,0,0,0
550061,0,0,0,0,0,0,0,0,0,0
550062,0,0,0,0,0,0,0,23,0,0
550063,18,9,3,0,19,10,8,11,24,14
550064,0,0,0,0,0,11,0,0,5,0
550065,26,26,26,26,26,26,26,26,26,26
550066,0,0,0,0,0,0,0,0,0,0
550067,0,0,0,0,0,0,0,0,0,0
550068,0,0,0,0,0,0,0,12,0,4
550069,5,0,0,0,0,0,21,0,20,0
550070,0,0,0,0,0,0,22,0,23,0
550072,0,0,0,13,0,35,0,21,0,0
550073,10,10,10,10,10,10,10,10,10,10
550074,0,0,0,19,0,0,0,0,0,0
550075,42,12,22,20,22,9,13,7,16,8
550076,16,22,15,22,12,11,18,9,15,19
550077,0,0,0,0,0,0,0,0,0,0
550078,2,0,0,0,0,0,0,0,0,0
550079,0,0,0,0,0,0,0,0,0,0
550080,12,0,0,0,0,0,0,0,0,11
550081,19,19,8,20,9,7,0,0,0,12
550082,13,19,22,17,15,23,25,12,17,11
550083,0,0,0,0,0,0,0,0,0,0
550084,8,8,8,8,8,8,8,8,8,8
550085,12,11,7,14,16,7,13,17,11,3
550086,0,0,0,0,0,0,0,0,0,0
550087,23,19,11,14,19,18,13,16,0,19
550088,0,0,0,0,19,0,0,0,0,0
550089,31,31,31,31,31,31,31,31,31,31
550090,0,0,0,0,0,0,0,0,0,0
550091,0,0,0,0,0,0,0,0,0,0
550092,0,0,0,0,0,0,0,12,0,0
550093,7,7,18,35,0,15,18,4,20,13
550094,20,20,20,20,20,20,20,20,20,20
550095,0,9,0,18,0,0,20,0,0,0
550096,0,0,0,0,0,0,16,0,0,0
550097,23,17,14,0,16,15,25,0,15,13
550098,0,0,0,0,0,0,0,0,0,0
550099,0,0,0,0,0,0,0,0,0,16
550100,0,0,0,0,0,0,0,0,0,0
550101,9,8,5,40,9,13,17,33,15,22
550102,0,0,0,0,0,0,0,0,0,0
550103,0,0,39,0,28,0,0,0,0,0
550104,0,0,0,0,0,0,7,0,0,0
550105,24,26,15,11,12,0,29,10,17,24
550106,0,12,0,0,15,0,5,0,11,7
550107,24,0,0,0,0,0,0,0,0,8
550108,7,9,16,24,11,37,26,32,21,16
550109,0,3,4,12,0,9,0,0,12,17
550110,0,21,0,0,0,0,0,0,0,0
550111,15,0,6,0,15,14,14,23,5,6
550112,0,0,11,0,0,0,0,0,0,0
550113,31,31,31,31,31,31,31,31,31,31
550114,0,0,0,0,11,0,0,0,0,0
550115,0,0,0,0,0,0,0,0,0,0
550116,21,12,29,15,27,8,10,3,17,9
550117,20,32,26,11,25,12,33,16,18,28
550118,19,19,19,19,19,19,19,19,19,19
550119,0,0,0,34,0,0,0,19,0,0
550120,0,0,9,0,0,0,0,0,0,0
550122,34,0,0,0,0,0,0,0,0,0
550123,0,0,0,0,0,0,0,0,0,0
550124,15,13,5,11,0,21,17,10,15,25
550125,0,0,0,0,0,0,0,0,0,0
550126,0,0,0,0,0,0,0,0,0,0
550127,0,0,32,0,0,0,0,0,0,0
550128,0,0,0,0,0,0,0,0,0,0
550129,0,0,0,0,0,0,0,0,0,0
550130,0,0,0,18,0,0,0,0,0,0
550131,0,0,0,11,0,0,0,0,0,0
550132,0,0,0,0,0,0,0,0,0,0
550133,0,0,0,0,0,0,24,0,0,21
550134,0,0,0,0,0,0,0,0,0,0
550135,6,18,12,28,20,22,17,20,23,28
550136,0,0,0,0,0,0,0,0,4,0
550137,0,0,0,0,0,0,0,0,0,0
550138,0,0,0,0,0,0,0,0,0,0
550139,14,14,14,14,14,14,14,14,14,14
550140,0,0,0,0,0,20,0,0,0,0
550141,28,0,0,0,0,0,0,0,0,0
550142,19,13,17,17,33,6,15,16,22,19
550143,0,0,0,0,0,0,0,0,0,0
550144,0,0,0,32,3,0,0,0,0,24
